BOOK_DEP_TIME,CAR_NO,DEP_LATITUDE,DEP_LONGITUDE,DEP_TIME,DEST_LATITUDE,DEST_LONGITUDE,DEST_TIME,DRIVE_MILE,DRIVE_TIME,记录数,ON_AREA,ORDER_ID,ORDER_MATCH_TIME,WAIT_MILE,WAIT_TIME
20190604083819,4b9bc27479faf9c4bb1aa60cecb471c8,24.50954,118.18219,20190604084425,24.5202,118.16668,20190604085026,3.3,360,1,350206,35196737614314,20190604200604,,
20190604083102,e0e005af17490957799a8cd253dff188,24.49755,118.15416,20190604083337,24.49505,118.12767,20190604084613,3.9,780,1,350206,35196737185596,20190604211705,,
20190604085300,95433acf7f8e152bfb3e97b705ccb7da,24.4922,118.17471,20190604085559,24.53077,118.16295,20190604090924,5.2,840,1,350206,35196737766461,20190604211550,,
20190604081040,b1db358f76a092f61ddf5ddd47d4e1d0,24.51555,118.11149,20190604081743,24.51775,118.13323,20190604082837,3,600,1,350206,35196736589345,20190604212811,,
20190604084947,ef131355787b1d9225f74ddb8adafcc6,24.48313,118.10977,20190604085607,24.47836,118.08641,20190604090344,2.6,420,1,350203,35196738023265,20190604212432,,
20190604083433,ef0b5cc47bf77edc3ff55c7bcf1232d6,24.55871,118.06241,20190604084125,24.58607,118.05584,20190604085341,4.2,720,1,350211,35196737409905,20190604201003,,
20190604075437,b8fc81322a24266e6a4e9f315fb8f7fc,24.51028,118.16174,20190604080059,24.48754,118.19556,20190604082621,6.9,1500,1,350206,35196736054943,20190604200744,,
20190604080810,5192e23ae319695261b9d4bec07bc214,24.45566,118.0861,20190604080938,24.50601,118.17141,20190604083619,15.1,1560,1,350203,35196736728787,20190604200745,,
20190604081207,95e1915b0b1122b9c661c26950ba48b7,24.52912,118.15925,20190604081218,24.52939,118.18663,20190604083017,5.8,1080,1,350206,35196736567912,20190604200741,,
20190604082552,e37dd9b96342ad6385408ed545b2fd92,24.53853,118.16608,20190604082912,24.52792,118.18721,20190604083428,3.8,300,1,350206,35196737298120,20190604211818,,
20190604080523,2bde864513f3d47e99392da9b06547c6,24.5114,118.0987,20190604081022,24.51819,118.12391,20190604082337,3.5,780,1,350206,35196736528128,20190604211054,,
20190604083220,26104c699a63175a7360f6f961b93243,24.53018,118.15602,20190604083156,24.48338,118.19645,20190604090022,11.4,1740,1,350206,35196737232828,20190604212658,,
20190604084646,c204edb599ea9e20812ed05a1dd688ad,24.50374,118.15993,20190604084620,24.52908,118.15919,20190604085844,3.2,780,1,350206,35196737946528,20190604201541,,
20190604075937,409d57942b15d51f7e62918c3ab91d9b,24.57834,118.10036,20190604080145,24.4807,118.12548,20190604083835,14.6,2160,1,350211,35196736215509,20190604201301,,
20190604081753,5bef7f0404a7e70d6e308583aafb891d,24.59345,118.09505,20190604081847,24.6122,118.04976,20190604082656,5.8,540,1,350211,35196736525973,20190604200849,,
20190604080657,a4f82deded66cd845f31e7f28305130a,24.492,118.1278,20190604080558,24.48939,118.19543,20190604084620,12.8,2460,1,350203,35196736279477,20190604202636,,
20190604081123,6a2eac67579f60e1ec2959b442ca5a95,24.60241,118.12039,20190604081306,24.59462,118.10951,20190604081718,1.8,240,1,350211,35196736614677,20190604211002,,
20190604081529,80871aae248e8dd135f80770bb3b6501,24.5046,118.17401,20190604082950,24.48578,118.19735,20190604084213,5.2,720,1,350206,35196737010712,20190604212454,,
20190604080548,f262490e0fbfaa1f38a6cf0ba358ac00,24.50458,118.18823,20190604081049,24.49613,118.14776,20190604082454,5,840,1,350206,35196736631212,20190604212342,,
20190604082629,e3100fdf1212660a6b2bff3e3e401ab7,24.46969,118.12655,20190604083339,24.45251,118.0753,20190604084948,7.9,960,1,350203,35196737305170,20190604211723,,
20190604080633,e9a061de6a984e23d735224e661eae56,24.59114,118.25063,20190604080831,24.51364,118.09794,20190604085136,22.8,2580,1,350213,35196736450114,20190604211332,,
20190604084925,bfa6e5086583e6a7878e776f19bba7ee,24.6013,118.05772,20190604085202,24.61148,118.0467,20190604085302,0.6,60,1,350211,35196738003224,20190604211100,,
20190604083910,af44ba77aa7e6955dda01413001e9311,24.71305,118.10098,20190604084504,24.70898,118.12392,20190604085212,3.2,420,1,350212,35196737813615,20190604212601,,
20190604084607,7e4de5ec48bbf1aa1ffcd8d85116cab4,24.60654,118.05381,20190604084856,24.61582,118.04338,20190604085434,1.7,300,1,350211,35196737726871,20190604201713,,
20190604082809,de1f0f835df05e3ef25b8be6c5b6f54d,24.63676,118.07855,20190604083205,24.63497,118.03741,20190604084133,5.8,540,1,350211,35196737422252,20190604201407,,
20190604083913,d651db826e5f46437515e3ee44cc4bef,24.50805,118.13908,20190604084130,24.50967,118.1727,20190604085904,4.1,1080,1,350206,35196737433380,20190604201600,,
20190604075845,887523ebe2e50efa9495dcd74ecd0c7e,24.67049,118.2132,20190604080124,24.63341,118.22113,20190604080918,4.8,420,1,350213,35196736357266,20190604201140,,
20190604085201,a3123df261c05a806e20a3f3e2afd466,24.56835,118.0965,20190604085326,24.61838,118.00151,20190604091632,14.7,1380,1,350211,35196738120681,20190604200904,,
20190604085050,5b983ff40c34ab1e8c5fd4b59fd5ae3a,24.44326,118.15909,20190604085846,24.43047,118.1156,20190604090618,5.7,420,1,350203,35196738054977,20190604205456,,
20190604084854,f58c1b0561b6c12e4080ca1630458945,24.70952,118.14248,20190604085224,24.67997,118.12293,20190604090320,4.8,600,1,350212,35196737997096,20190604212353,,
20190604082845,3af099018a3353dda6d6cb5d80ff16cd,24.47634,118.18011,20190604083133,24.48571,118.19735,20190604085402,3.7,1380,1,350203,35196736971611,20190604211609,,
20190604081241,3bed429c7803ae36b8f4ca3250538fed,24.58588,118.10975,20190604081453,24.59241,118.06359,20190604083003,6.1,900,1,350211,35196736660373,20190604212933,,
20190604080413,4c366aa279fd0f839749caeb2447ded2,24.50886,118.17514,20190604081424,24.47411,118.18827,20190604083037,6.6,960,1,350206,35196736613239,20190604200910,,
20190604080125,3af099018a3353dda6d6cb5d80ff16cd,24.47667,118.16463,20190604080915,24.47862,118.19002,20190604082325,4.7,840,1,350203,35196736385752,20190604200911,,
20190604080852,86e7d2c13d24e34c2e332c3115f73bbd,24.56774,118.10122,20190604081033,24.50488,118.17385,20190604085132,14.7,2400,1,350211,35196736568155,20190604212509,,
20190604082052,a563879484ccea97ce5353881b01dc5f,24.47742,118.11418,20190604082642,24.46564,118.10423,20190604083813,2.5,660,1,350203,35196736883420,20190604211503,,
20190604080920,21a7900b244e1a2c1e5dbaffd8c4ff3d,24.46825,118.10919,20190604081346,24.47818,118.08681,20190604082826,4.9,840,1,350203,35196736671079,20190604211729,,
20190604082405,e767144332a0f097ebd00500086a251c,24.4959,118.03181,20190604082844,24.54487,118.14755,20190604092620,29.9,3420,1,350205,35196736982745,20190604201441,,
20190604081026,d9ee967eb6848599b4323bf419f678ba,24.49225,118.12587,20190604082027,24.48793,118.13964,20190604082944,2.3,540,1,350203,35196736507685,20190604201443,,
20190604085115,d2e0613951dbe1d2db85468d358a25a9,24.5645,118.03133,20190604085428,24.53118,117.98563,20190604090811,9.7,780,1,350211,35196738211546,20190604201019,,
20190604084904,d2fd1dc6561e9dfeecba35a46181f606,24.58654,118.11716,20190604085404,24.60303,118.12367,20190604085834,2.4,240,1,350211,35196738000005,20190604212746,,
20190604082450,61b0046f3df462b6d680eaa7f0d39263,24.44468,118.08638,20190604082741,24.43566,118.08952,20190604083412,2.1,360,1,350203,35196737176029,20190604212524,,
20190604084312,bc0cd1cff2781fdd02b0fb81eeee8593,24.47817,118.08324,20190604084608,24.48832,118.17631,20190604092538,14.3,2340,1,350203,35196737858062,20190604211124,,
20190604083622,9297a2f008aac925897fdb5626da0bad,24.62565,118.24302,20190604084036,24.534,118.13197,20190604092329,29.5,2520,1,350213,35196737591086,20190604210057,,
20190604084538,e92cf3c678f3451eacf4cb3046255a44,24.48006,118.15405,20190604085708,24.50751,118.17185,20190604090959,4.9,720,1,350203,35196737711213,20190604210218,,
20190604081938,d272c281f6e9417054a0ee6d4689608e,24.68338,118.23029,20190604082458,24.61103,118.24138,20190604083436,10.5,540,1,350213,35196736869178,20190604212637,,
20190604083600,d36734bbb4de8cabfa6eb5d15a6810eb,24.61507,118.24779,20190604084121,24.56745,118.23553,20190604085442,6.7,780,1,350213,35196737459657,20190604212409,,
20190604083544,77387febb5ccc48ba724182938bc3dbd,24.57697,118.09733,20190604083843,24.59792,118.11236,20190604084609,2.8,420,1,350211,35196737450217,20190604211756,,
20190604080405,460ab9426f056598d5d4ad567c320059,24.66076,118.24569,20190604080516,24.58204,118.26012,20190604082225,13.9,1020,1,350213,35196736611843,20190604201759,,
20190604090600,4a8e1c2e6cd2cd37e0ebbf8e01fb8d42,24.54415,118.14908,20190604080603,24.79152,118.56037,20190604090600,0,44804,1,350200,20190604000071,20190604210629,0,
20190604090600,4a8e1c2e6cd2cd37e0ebbf8e01fb8d42,24.54415,118.14908,20190604080603,24.79152,118.56037,20190604090600,0,44804,1,350200,20190604000071,20190604210629,0,
20190604082343,3a090b8ed5285ba858d6d58b1e45770b,24.49657,118.1217,20190604083029,24.47446,118.08189,20190604084841,6.7,1080,1,350203,35196737043629,20190604212029,,
20190604082612,e50b7e34a44057e1c781e4a9e6ee26be,24.45788,118.11527,20190604083246,24.47567,118.12044,20190604084257,3,600,1,350203,35196737400319,20190604212032,,
20190604085237,63d6aa10737a8e5e9b5d18e5c1a33fd0,24.47351,118.14181,20190604085901,24.48585,118.17438,20190604091426,5.1,900,1,350203,35196738035363,20190604211417,,
20190604082332,63a8881e65ded481ac9a2eb3d724eb63,24.49183,118.17254,20190604084525,24.47706,118.18877,20190604085508,3.2,540,1,350206,35196737132329,20190604212651,,
20190604082555,83fb1d24be6ca3e4f74630f16669b730,24.52735,118.18377,20190604082747,24.48287,118.17509,20190604084352,8.8,960,1,350206,35196737397106,20190604212145,,
20190604083000,216c046a8ef435aebbf06dc1fab8fd5a,24.61996,118.12826,20190604083318,24.63528,118.07451,20190604084522,8,720,1,350212,35196732523984,20190604211642,,
20190604075949,62651eb5559116304551011f8d4e574e,24.53162,118.15276,20190604080148,24.52776,118.18841,20190604081426,5.5,720,1,350206,35196736221091,20190604200559,,
20190604081550,59d86ab8080c221dd20b82b4ab643d0c,24.65135,118.15899,20190604081931,24.67067,118.17094,20190604082636,3.7,420,1,350212,35196736877231,20190604200728,,
20190604085409,6eb36daa67eb5c4f9d7721dfb01f5787,24.56209,118.04555,20190604085706,24.52483,117.95279,20190604092028,13.3,1380,1,350211,35196738310139,20190604205907,,
20190604083606,ce3aa1a353495afa49ae416ca298c786,24.46645,118.17244,20190604085137,24.48729,118.19728,20190604090314,5.2,660,1,350203,35196737588030,20190604205423,,
20190604080545,d38860410f019971e998207f984c3576,24.60248,118.12029,20190604081017,24.60317,118.05932,20190604082646,9.8,960,1,350211,35196736630543,20190604205022,,
20190604084249,90ea3a7e0ddf2b403305a57edc1b17d5,24.47808,118.08324,20190604084557,24.5137,118.10703,20190604085506,6.3,540,1,350203,35196737665108,20190604205151,,
20190604081453,4249850e3e9b96218826b6eab8abbf45,24.48306,118.07811,20190604081658,24.46266,118.09416,20190604082944,5.1,720,1,350206,35196736905202,20190604205147,,
20190604080119,0625b0bb366ed783d015cd9dad4c1018,24.52876,118.02873,20190604080601,24.46849,118.10316,20190604084354,13.5,2220,1,350205,35196736270145,20190604203543,,
20190604080021,c77ac9bb6746e25e1ce2ef256c5faae0,24.43757,118.11665,20190604080606,24.47378,118.18836,20190604082048,11.2,840,1,350203,35196736333629,20190604202801,,
20190604083000,36884146137017ba375fd33f721ba2dc,24.69344,118.1167,20190604084151,24.61417,118.04555,20190604091947,16.7,2220,1,350212,35196735939653,20190604210122,,
20190604081333,2e6a60ccb1a5ac56c3eacbf3d866fd98,24.4921,118.17685,20190604082005,24.48495,118.1969,20190604083105,3,660,1,350206,35196736797337,20190604205705,,
20190604080426,79a8d265d5f0523c7ba4cfd7017da58b,24.51264,118.14179,20190604081138,24.53099,118.12645,20190604082250,4.9,660,1,350206,35196736425027,20190604205032,,
20190604083053,2078db6460adedf2a518102a769a52a7,24.51511,118.10175,20190604083356,24.48226,118.17469,20190604090019,9.9,1560,1,350206,35196737354563,20190604203824,,
20190604084555,ef0a8fe94ca303d33cbb816a8d6835e4,24.53111,118.14604,20190604085158,24.51326,118.13587,20190604090552,4.4,780,1,350206,35196737793073,20190604203542,,
20190604080452,7042c1d9cb57edd94b349a5f57bd6e0b,24.52913,118.15932,20190604080809,24.52002,118.12264,20190604082315,5.3,900,1,350206,35196736620660,20190604203712,,
20190604080400,c9aa2339b7ce956aacb74611832daf0a,24.47908,118.16481,20190604081302,24.49131,118.13225,20190604082551,4.4,13,1,350200,12656389601422,20190604203520,,7
20190604075745,3daf88afdba8114358dd06c372bc2605,24.52828,118.15399,20190604080144,24.51122,118.13962,20190604081157,3.6,600,1,350206,35196736086001,20190604211004,,
20190604084247,6127dfc932c4c4c0c0d3e06c8fbdd0eb,24.4802,118.15577,20190604084932,24.52469,118.14122,20190604090614,7,960,1,350203,35196737755096,20190604210251,,
20190604080518,e63db1f6f4c8e46bee4b333f6ff076fd,24.60591,118.09761,20190604080717,24.59481,118.06275,20190604081744,5,600,1,350211,35196736695835,20190604210407,,
20190604085223,9564dae3d50a451805e1955b1dbb06db,24.65104,118.23352,20190604085415,24.66511,118.2146,20190604090150,4.6,420,1,350213,35196738033147,20190604210407,,
20190604084024,11e1abfcc486b36c3a933e000793bf59,24.51307,118.1546,20190604084856,24.47501,118.08311,20190604090747,11.5,1080,1,350206,35196737897826,20190604205204,,
20190604084507,12626ea22fe22b4fce02d54383f05ae3,24.4742,118.16973,20190604084852,24.48415,118.19515,20190604090602,4.9,1080,1,350203,35196737459177,20190604205326,,
20190604084717,808b2add2ca4da080cc9a3ae693b420b,24.63249,118.08743,20190604085005,24.62979,118.08945,20190604085414,1.3,240,1,350211,35196737764473,20190604205441,,
20190604082853,df569a7036557209eeb9fcf4b7b4fcb7,24.61467,118.06795,20190604083119,24.61148,118.04667,20190604084517,3,780,1,350211,35196737430428,20190604204239,,
20190604090600,9642d11aa5ae00cf125994074efa8c0d,24.88396,118.59585,20190604080610,24.53795,118.14334,20190604090600,0,42570,1,350200,20190604000078,20190604200656,0,
20190604083042,2098d28b94501d28656c7f8fa8576884,24.61466,118.06029,20190604083547,24.60656,118.00009,20190604084943,7.7,780,1,350211,35196737352524,20190604203312,,
20190604083629,9ec31159783aba83b2925b3e1ad80d57,24.52841,118.15756,20190604083900,24.52991,118.1253,20190604084807,4.8,540,1,350206,35196737593507,20190604203320,,
20190604080654,39b1b2b5b865c9bbf987f46bfb75b648,24.51825,118.11761,20190604081812,24.47562,118.14008,20190604084828,10.3,1800,1,350206,35196736643752,20190604202915,,
20190604080601,46dc7691164cdc85ec5c6441957a7a7c,24.50746,118.11917,20190604080943,24.51183,118.09261,20190604081841,3.1,480,1,350206,35196736633728,20190604210408,,
20190604080320,8dcbede55c91193cd30d49c0107a6ce7,24.51401,118.15978,20190604080242,24.48535,118.1826,20190604083157,6.4,1800,1,350206,35196736363359,20190604210142,,
20190604080118,8692be8860420a46b18fb65d3abed198,24.50907,118.14595,20190604080507,24.48969,118.1171,20190604082454,5.9,1140,1,350206,35196736384521,20190604210311,,
20190604081800,06f43d15ba7126837028644c5d6bf030,24.46756,118.16686,20190604082300,24.47213,118.16358,20190604083027,1.8,447,1,350200,,20190604210239,0,0
20190604075631,c3893426406365c6e9c71b647025084d,24.47547,118.13845,20190604080027,24.63579,118.07337,20190604084502,23.9,2640,1,350203,35196736334241,20190604204809,,
20190604081033,1f4c56c25ead5e862282e83479529762,24.49167,118.05251,20190604082651,24.51215,118.16445,20190604090419,14.6,2220,1,350205,35196736587712,20190604204527,,
20190604090600,9642d11aa5ae00cf125994074efa8c0d,24.88396,118.59585,20190604080610,24.53795,118.14334,20190604090600,0,42570,1,350200,20190604000078,20190604200656,0,
20190604084224,faf90255e0e75bea4aea4bbaf9f2f98e,24.5099,118.14588,20190604083954,24.52462,118.14115,20190604084730,2.3,480,1,350206,35196737383126,20190604203029,,
20190604081314,70e8586b44d96da6f4f75a137837fd36,24.4709,118.15672,20190604082226,24.47966,118.0892,20190604084620,8.1,1434,1,350200,2019060411222,20190604202036,0,82
20190604080842,accc030b39d350d8518ca6732efe9e8a,24.52035,118.16401,20190604080927,24.47176,118.10558,20190604084939,13.1,2460,1,350206,35196736711412,20190604205213,,
20190604080735,733cbb188f056f2bba608c720a37a348,24.49571,118.18882,20190604081057,24.4875,118.19724,20190604081758,1.7,420,1,350206,35196736721987,20190604211016,,
20190604083502,aac71470c7082e05bed868810c8be7d8,24.45844,118.11417,20190604084108,24.45188,118.076,20190604085256,6.3,660,1,350203,35196737352369,20190604205102,,
20190604085515,3d82d7635a1ff384354a1eaafa5d69e5,24.52336,118.00784,20190604085707,24.53226,117.95508,20190604091003,6.3,720,1,350205,35196738250203,20190604210758,,
20190604084108,c979cfe07a3285cbbab4083eb6b501b3,24.49571,118.18877,20190604084613,24.48594,118.19566,20190604085450,2,480,1,350206,35196737835856,20190604210913,,
20190604083259,88d5d72eaa14e987c1b3539c1dbc412f,24.43849,118.12237,20190604083949,24.51574,118.17538,20190604090726,16.5,1620,1,350203,35196737286038,20190604210036,,
20190604080419,580ed4791a278620b5a0a52b23744fed,24.47237,118.1128,20190604081014,24.46725,118.08685,20190604082328,3.5,780,1,350203,35196736614410,20190604204812,,
20190604080000,999c789869546a070f97748dcce0b2a0,24.48791,118.04877,20190604080712,24.51427,118.10967,20190604084859,10.7,2460,1,350205,35196731101437,20190604204657,,
20190604084122,dfe3173bc7dfac37525873fe7d07adda,24.46874,118.03195,20190604084803,24.4714,118.1191,20190604093150,15,44,1,350200,13621184801232,20190604204637,,94
20190604083537,af55760a6701a993dfc72aff212f6252,24.5111,118.1413,20190604083653,24.46097,118.08028,20190604091219,12.9,2160,1,350206,35196737416678,20190604204544,,
20190604083647,48f7c62b638abb578319024aca24234c,24.52096,118.14913,20190604084319,24.53017,118.15598,20190604085056,2.5,420,1,350206,35196737486571,20190604204018,,
20190604084021,312f8a0f4ef9f54bcea6810138f7e3c3,24.48031,118.1099,20190604084605,24.50847,118.10849,20190604085547,3.7,10,1,350200,11621987801222,20190604203546,,2
20190604082113,cbc6949965f2c0d3ca16d8dcc9e48fb7,24.50922,118.14478,20190604082803,24.52771,118.18734,20190604084610,6.3,1080,1,350206,35196737076960,20190604205225,,
20190604085045,282b0754483918f3207979d417a68a01,24.56531,117.93865,20190604085604,24.52315,118.10556,20190604093032,24.5,2040,1,350205,35196738016840,20190604205123,,
20190604090600,4a8e1c2e6cd2cd37e0ebbf8e01fb8d42,24.54415,118.14908,20190604080603,24.79152,118.56037,20190604090600,0,44804,1,350200,20190604000071,20190604210629,0,
20190604090600,4a8e1c2e6cd2cd37e0ebbf8e01fb8d42,24.54415,118.14908,20190604080603,24.79152,118.56037,20190604090600,0,44804,1,350200,20190604000071,20190604210629,0,
20190604084039,767f02b731c6b9a6740ccee078158743,24.51307,118.11844,20190604085144,24.51111,118.10734,20190604085723,2.2,300,1,350206,35196737900761,20190604204431,,
20190604081031,14928de74bc834494f953a814642b8d5,24.51075,118.1086,20190604081735,24.48317,118.10364,20190604082807,4.5,600,1,350206,35196736587450,20190604204437,,
20190604084239,467d16f7b4fe9b620706a0071f12ec15,24.46968,118.12653,20190604085236,24.47659,118.13601,20190604090026,2.2,420,1,350203,35196737852818,20190604205852,,
20190604085013,42a0463ca54e9725a6f94574ed3103d2,24.5072,118.191,20190604085508,24.47705,118.18461,20190604090637,3.6,660,1,350206,35196738036431,20190604205117,,
20190604085310,44f55564c06b7d79afbbf6a0fceb4325,24.49644,118.15378,20190604085458,24.48325,118.14146,20190604090018,2.8,360,1,350206,35196738194430,20190604210925,,
20190604080854,65ffbf022d6eb95e104d1fd6814db2b2,24.51028,118.16174,20190604082110,24.48535,118.18262,20190604084112,4.9,1200,1,350206,35196736666004,20190604210604,,
20190604080939,b9dfbea50e5a8ef12d0c60b0397d3092,24.46527,118.10819,20190604081416,24.43692,118.12196,20190604082203,3.9,420,1,350203,35196736675715,20190604203229,,
20190604081018,c512c60a0c9b1971aca1134b28cfa6f4,24.49659,118.12175,20190604082007,24.48975,118.12234,20190604082311,1.5,180,1,350203,35196736683288,20190604204723,,
20190604083628,2d3552a139d03972ca77fb9649de2a1f,24.71951,118.15099,20190604084119,24.6261,118.2435,20190604090803,20.9,1560,1,350212,35196737586441,20190604204613,,
20190604081253,8eec1055938b2f2d0a81a44c904cfe8d,24.65509,118.19745,20190604081711,24.66504,118.20501,20190604082016,1.8,180,1,350213,35196736667897,20190604203901,,
20190604085658,9569f265d90a247cbccf37b8962a17b7,24.4793,118.17226,20190604085615,24.4871,118.19732,20190604091153,4.3,960,1,350203,35196738119086,20190604205947,,
20190604083356,44ea84b0c7a0c45755b08f79574f8fdc,24.59199,118.10673,20190604083509,24.52766,118.13439,20190604085910,11.1,1440,1,350211,35196737557728,20190604205947,,
20190604083935,27dea5f7ba2b26ea8f9cc13318930529,24.52583,118.10477,20190604084722,24.52815,118.14334,20190604090411,6.3,960,1,350206,35196737688305,20190604210932,,
20190604081401,52d85a2cfc6e06f5507f48067293a2e0,24.52572,118.11631,20190604081616,24.51402,118.09143,20190604082524,3.3,540,1,350206,35196736895108,20190604204457,,
20190604080051,4bd8373d6c9a53c106c98426c47c16d4,24.49768,118.14111,20190604080640,24.51267,118.09252,20190604082444,8.4,1084,1,350200,201906041115,20190604203001,0,3
20190604084410,32a9eec5b7cfce5282f0764641669487,24.50578,118.15643,20190604085522,24.50961,118.16394,20190604085854,1.9,180,1,350206,35196737680278,20190604205638,,
20190604082246,5b6fa1bdca5ada0653233f0f543fefb8,24.5839,118.05316,20190604082533,24.59297,118.06307,20190604083322,2,480,1,350211,35196736867166,20190604210940,,
20190604081317,c30be07083a73d8878bafc8b5dad4436,24.50342,118.17891,20190604082251,24.49123,118.19554,20190604083311,5.3,600,1,350206,35196736681585,20190604195646,,
20190604081832,b46624c3f6a7be22dec9b22dbde9206d,24.59407,118.04937,20190604082234,24.59235,118.06543,20190604082716,2.2,240,1,350211,35196737046266,20190604195757,,
20190604080239,b281b2fa2ebc2a4f9128f7a15b75f6b9,24.6048,118.05688,20190604080736,24.61698,118.07334,20190604081327,2.7,300,1,350211,35196736405094,20190604203700,,
20190604082940,829ad9d4ea4e54b58145d017fed3daf4,24.62556,118.06655,20190604083212,24.61698,118.07331,20190604083549,1.6,180,1,350211,35196737509606,20190604203254,,
20190604083323,ab0eeb90b732fbd850a676a6e11c4d10,24.473,118.18051,20190604083552,24.49099,118.1752,20190604084211,2.6,420,1,350203,35196737412724,20190604203000,,
20190604082758,afffdde27c89ce6b19d31c030412864a,24.5841,118.04823,20190604083231,24.5933,118.06275,20190604084330,2.1,600,1,350211,35196737490463,20190604203004,,
20190604081801,7b9fc2a8fe3e6af84573e18bb3752e70,24.55334,118.04343,20190604082245,24.56356,118.04723,20190604082732,1.6,240,1,350211,35196736941882,20190604204744,,
20190604081747,b2726ccda8e3854d526612e8ac901fbd,24.47557,118.03201,20190604082316,24.48213,117.99844,20190604083300,4,540,1,350205,35196737107884,20190604204745,,
20190604080610,c1f05c36bddce90204abd7681993679a,24.66961,118.25649,20190604080827,24.67355,118.21767,20190604081832,5.6,600,1,350213,35196736536947,20190604204512,,
20190604082239,c033615e654b3e39bfd0e8a6897e0106,24.4433,118.09089,20190604082318,24.48392,118.14073,20190604083703,9.8,840,1,350203,35196737140583,20190604204218,,
20190604080713,37fd72956d9f50e2bb735c4cb6cf0698,24.52827,118.14095,20190604081238,24.51673,118.09835,20190604082922,7,960,1,350206,17632432423456,20190604210118,,
20190604081525,0d478b95006babcf022557689263d24b,24.62083,118.25045,20190604082007,24.56396,118.25043,20190604083121,6.9,660,1,350213,35196736820340,20190604205912,,
20190604082405,b4bc7ea807042236a377c9c682fc9734,24.59251,118.09021,20190604082446,24.59257,118.10755,20190604083001,2.3,360,1,350211,35196737156864,20190604195847,,
20190604081724,e14a6d597d6625f68cc3af64187adcad,24.55316,118.12553,20190604082043,24.54919,118.11594,20190604082810,2.7,420,1,350206,35196737033102,20190604203723,,
